IndexNumber,Balance,State
UENR7753,0,0
UENR7752,0,0
UENR7751,0,0
UENR7750,0,0
UENR7749,0,0
UENR7748,0,0
UENR7747,0,0
UENR7746,0,0
UENR7745,0,0
UENR7744,0,0
UENR7743,0,0
UENR7742,0,0
UENR7741,0,0
UENR7740,0,0
UENR7739,0,0
UENR7738,0,0
UENR7737,0,0
UENR7736,0,0
UENR7735,0,0
UENR7734,0,0
UENR7733,0,0
UENR7732,0,0
UENR7731,0,0
UENR7730,0,0
UENR7729,0,0
UENR7728,0,0
UENR7727,0,0
UENR7726,0,0
UENR7725,0,0
UENR7724,0,0
UENR7723,0,0
UENR7722,0,0
UENR7721,0,0
UENR7720,0,0
UENR7719,0,0
UENR7718,0,0
UENR7717,0,0
UENR7716,0,0
UENR7715,0,0
UENR7714,0,0
UENR7713,0,0
UENR7712,0,0
UENR7711,0,0
UENR7710,0,0
UENR7709,0,0
UENR7708,0,0
UENR7707,0,0
UENR7706,0,0
UENR7705,0,0
UENR7704,0,0
UENR7703,0,0
UENR7702,0,0
UENR7701,0,0
UENR7700,0,0
UENR7699,0,0
UENR7698,0,0
UENR7697,0,0
UENR7696,0,0
UENR7695,0,0
UENR7694,0,0
UENR7693,0,0
UENR7692,0,0
UENR7691,0,0
UENR7690,0,0
UENR7689,0,0
UENR7688,0,0
UENR7687,0,0
UENR7686,0,0
UENR7685,0,0
UENR7684,0,0
UENR7683,0,0
UENR7682,0,0
UENR7681,0,0
UENR7680,0,0
UENR7679,0,0
UENR7678,0,0
UENR7677,0,0
UENR7676,0,0
UENR7675,0,0
UENR7674,0,0
UENR7673,0,0
UENR7672,0,0
UENR7671,0,0
UENR7670,0,0
UENR7669,0,0
UENR7668,0,0
UENR7667,0,0
UENR7666,0,0
UENR7665,0,0
UENR7664,0,0
UENR7663,0,0
UENR7662,0,0
UENR7661,0,0
UENR7660,0,0
UENR7659,0,0
UENR7658,0,0
UENR7657,0,0
UENR7656,0,0
UENR7655,0,0
UENR7654,0,0
UENR7653,0,0
UENR7652,0,0
UENR7651,0,0
UENR7650,0,0
UENR7649,0,0
UENR7648,0,0
UENR7647,0,0
UENR7646,0,0
UENR7645,0,0
UENR7644,0,0
UENR7643,0,0
UENR7642,0,0
UENR7641,0,0
UENR7640,0,0
UENR7639,0,0
UENR7638,0,0
UENR7637,0,0
UENR7636,0,0
UENR7635,0,0
UENR7634,0,0
UENR7633,0,0
UENR7632,0,0
UENR7631,0,0
UENR7630,0,0
UENR7629,0,0
UENR7628,0,0
UENR7627,0,0
UENR7626,0,0
UENR7625,0,0
UENR7624,0,0
UENR7623,0,0
UENR7622,0,0
UENR7621,0,0
UENR7620,0,0
UENR7619,0,0
UENR7618,0,0
UENR7617,0,0
UENR7616,0,0
UENR7615,0,0
UENR7614,0,0
UENR7613,0,0
UENR7612,0,0
UENR7611,0,0
UENR7610,0,0
UENR7609,0,0
UENR7608,0,0
UENR7607,0,0
UENR7606,0,0
UENR7605,0,0
UENR7604,0,0
UENR7603,0,0
UENR7602,0,0
UENR7601,0,0
UENR7600,0,0
UENR7599,0,0
UENR7598,0,0
UENR7597,0,0
UENR7596,0,0
UENR7595,0,0
UENR7594,0,0
UENR7593,0,0
UENR7592,0,0
UENR7591,0,0
UENR7590,0,0
UENR7589,0,0
UENR7588,0,0
UENR7587,0,0
UENR7586,0,0
UENR7585,0,0
UENR7584,0,0
UENR7583,0,0
UENR7582,0,0
UENR7581,0,0
UENR7580,0,0
UENR7579,0,0
UENR7578,0,0
UENR7577,0,0
UENR7576,0,0
UENR7575,0,0
UENR7574,0,0
UENR7573,0,0
UENR7572,0,0
UENR7571,0,0
UENR7570,0,0
UENR7569,0,0
UENR7568,0,0
UENR7567,0,0
UENR7566,0,0
UENR7565,0,0
UENR7564,0,0
UENR7563,0,0
UENR7562,0,0
UENR7561,0,0
UENR7560,0,0
UENR7559,0,0
UENR7558,0,0
UENR7557,0,0
UENR7556,0,0
UENR7555,0,0
UENR7554,0,0
UENR7553,0,0
UENR7552,0,0
UENR7551,0,0
UENR7550,0,0
UENR7549,0,0
UENR7548,0,0
UENR7547,0,0
UENR7546,0,0
UENR7545,0,0
UENR7544,0,0
UENR7543,0,0
UENR7542,0,0
UENR7541,0,0
UENR7540,0,0
UENR7539,0,0
UENR7538,0,0
UENR7537,0,0
UENR7536,0,0
UENR7535,0,0
UENR7534,0,0
UENR7533,0,0
UENR7532,0,0
UENR7531,0,0
UENR7530,0,0
UENR7529,0,0
UENR7528,0,0
UENR7527,0,0
UENR7526,0,0
UENR7525,0,0
UENR7524,0,0
UENR7523,0,0
UENR7522,0,0
UENR7521,0,0
UENR7520,0,0
UENR7519,0,0
UENR7518,0,0
UENR7517,0,0
UENR7516,0,0
UENR7515,0,0
UENR7514,0,0
UENR7513,0,0
UENR7512,0,0
UENR7511,0,0
UENR7510,0,0
UENR7509,0,0
UENR7508,0,0
UENR7507,0,0
UENR7506,0,0
UENR7505,0,0
UENR7504,0,0
UENR7503,0,0
UENR7502,0,0
UENR7501,0,0
UENR7500,0,0
UENR7499,0,0
UENR7498,0,0
UENR7497,0,0
UENR7496,0,0
UENR7495,0,0
UENR7494,0,0
UENR7493,0,0
UENR7492,0,0
UENR7491,0,0
UENR7490,0,0
UENR7489,0,0
UENR7488,0,0
UENR7487,0,0
UENR7486,0,0
UENR7485,0,0
UENR7484,0,0
UENR7483,0,0
UENR7482,0,0
UENR7481,0,0
UENR7480,0,0
UENR7479,0,0
UENR7478,0,0
UENR7477,0,0
UENR7476,0,0
UENR7475,0,0
UENR7474,0,0
UENR7473,0,0
UENR7472,0,0
UENR7471,0,0
UENR7470,0,0
UENR7469,0,0
UENR7468,0,0
UENR7467,0,0
UENR7466,0,0
UENR7465,0,0
UENR7464,0,0
UENR7463,0,0
UENR7462,0,0
UENR7461,0,0
UENR7460,0,0
UENR7459,0,0
UENR7458,0,0
UENR7457,0,0
UENR7456,0,0
UENR7455,0,0
UENR7454,0,0
UENR7453,0,0
UENR7452,0,0
UENR7451,0,0
UENR7450,0,0
UENR7449,0,0
UENR7448,0,0
UENR7447,0,0
UENR7446,0,0
UENR7445,0,0
UENR7444,0,0
UENR7443,0,0
UENR7442,0,0
UENR7441,0,0
UENR7440,0,0
UENR7439,0,0
UENR7438,0,0
UENR7437,0,0
UENR7436,0,0
UENR7435,0,0
UENR7434,0,0
UENR7433,0,0
UENR7432,0,0
UENR7431,0,0
UENR7430,0,0
UENR7429,0,0
UENR7428,0,0
UENR7427,0,0
UENR7426,0,0
UENR7425,0,0
UENR7424,0,0
UENR7423,0,0
UENR7422,0,0
UENR7421,0,0
UENR7420,0,0
UENR7419,0,0
UENR7418,0,0
UENR7417,0,0
UENR7416,0,0
UENR7415,0,0
UENR7414,0,0
UENR7413,0,0
UENR7412,0,0
UENR7411,0,0
UENR7410,0,0
UENR7409,0,0
UENR7408,0,0
UENR7407,0,0
UENR7406,0,0
UENR7405,0,0
UENR7404,0,0
UENR7403,0,0
UENR7402,0,0
UENR7401,0,0
UENR7400,0,0
UENR7399,0,0
UENR7398,0,0
UENR7397,0,0
UENR7396,0,0
UENR7395,0,0
UENR7394,0,0
UENR7393,0,0
UENR7392,0,0
UENR7391,0,0
UENR7390,0,0
UENR7389,0,0
UENR7388,0,0
UENR7387,0,0
UENR7386,0,0
UENR7385,0,0
UENR7384,0,0
UENR7383,0,0
UENR7382,0,0
UENR7381,0,0
UENR7380,0,0
UENR7379,0,0
UENR7378,0,0
UENR7377,0,0
UENR7376,0,0
UENR7375,0,0
UENR7374,0,0
UENR7373,0,0
UENR7372,0,0
UENR7371,0,0
UENR7370,0,0
UENR7369,0,0
UENR7368,0,0
UENR7367,0,0
UENR7366,0,0
UENR7365,0,0
UENR7364,0,0
UENR7363,0,0
UENR7362,0,0
UENR7361,0,0
UENR7360,0,0
UENR7359,0,0
UENR7358,0,0
UENR7357,0,0
UENR7356,0,0
UENR7355,0,0
UENR7354,0,0
UENR7353,0,0
UENR7352,0,0
UENR7351,0,0
UENR7350,0,0
UENR7349,0,0
UENR7348,0,0
UENR7347,0,0
UENR7346,0,0
UENR7345,0,0
UENR7344,0,0
UENR7343,0,0
UENR7342,0,0
UENR7341,0,0
UENR7340,0,0
UENR7339,0,0
UENR7338,0,0
UENR7337,0,0
UENR7336,0,0
UENR7335,0,0
UENR7334,0,0
UENR7333,0,0
UENR7332,0,0
UENR7331,0,0
UENR7330,0,0
UENR7329,0,0
UENR7328,0,0
UENR7327,0,0
UENR7326,0,0
UENR7325,0,0
UENR7324,0,0
UENR7323,0,0
UENR7322,0,0
UENR7321,0,0
UENR7320,0,0
UENR7319,0,0
UENR7318,0,0
UENR7317,0,0
UENR7316,0,0
UENR7315,0,0
UENR7314,0,0
UENR7313,0,0
UENR7312,0,0
UENR7311,0,0
UENR7310,0,0
UENR7309,0,0
UENR7308,0,0
UENR7307,0,0
UENR7306,0,0
UENR7305,0,0
UENR7304,0,0
UENR7303,0,0
UENR7302,0,0
UENR7301,0,0
UENR7300,0,0
UENR7299,0,0
UENR7298,0,0
UENR7297,0,0
UENR7296,0,0
UENR7295,0,0
UENR7294,0,0
UENR7293,0,0
UENR7292,0,0
UENR7291,0,0
UENR7290,0,0
UENR7289,0,0
UENR7288,0,0
UENR7287,0,0
UENR7286,0,0
UENR7285,0,0
UENR7284,0,0
UENR7283,0,0
UENR7282,0,0
UENR7281,0,0
UENR7280,0,0
UENR7279,0,0
UENR7278,0,0
UENR7277,0,0
UENR7276,0,0
UENR7275,0,0
UENR7274,0,0
UENR7273,0,0
UENR7272,0,0
UENR7271,0,0
UENR7270,0,0
UENR7269,0,0
UENR7268,0,0
UENR7267,0,0
UENR7266,0,0
UENR7265,0,0
UENR7264,0,0
UENR7263,0,0
UENR7262,0,0
UENR7261,0,0
UENR7260,0,0
UENR7259,0,0
UENR7258,0,0
UENR7257,0,0
UENR7256,0,0
UENR7255,0,0
UENR7254,0,0
UENR7253,0,0
UENR7252,0,0
UENR7251,0,0
UENR7250,0,0
UENR7249,0,0
UENR7248,0,0
UENR7247,0,0
UENR7246,0,0
UENR7245,0,0
UENR7244,0,0
UENR7243,0,0
UENR7242,0,0
UENR7241,0,0
UENR7240,0,0
UENR7239,0,0
UENR7238,0,0
UENR7237,0,0
UENR7236,0,0
UENR7235,0,0
UENR7234,0,0
UENR7233,0,0
UENR7232,0,0
UENR7231,0,0
UENR7230,0,0
UENR7229,0,0
UENR7228,0,0
UENR7227,0,0
UENR7226,0,0
UENR7225,0,0
UENR7224,0,0
UENR7223,0,0
UENR7222,0,0
UENR7221,0,0
UENR7220,0,0
UENR7219,0,0
UENR7218,0,0
UENR7217,0,0
UENR7216,0,0
UENR7215,0,0
UENR7214,0,0
UENR7213,0,0
UENR7212,0,0
UENR7211,0,0
UENR7210,0,0
UENR7209,0,0
UENR7208,0,0
UENR7207,0,0
UENR7206,0,0
UENR7205,0,0
UENR7204,0,0
UENR7203,0,0
UENR7202,0,0
UENR7201,0,0
UENR7200,0,0
UENR7199,0,0
UENR7198,0,0
UENR7197,0,0
UENR7196,0,0
UENR7195,0,0
UENR7194,0,0
UENR7193,0,0
UENR7192,0,0
UENR7191,0,0
UENR7190,0,0
UENR7189,0,0
UENR7188,0,0
UENR7187,0,0
UENR7186,0,0
UENR7185,0,0
UENR7184,0,0
UENR7183,0,0
UENR7182,0,0
UENR7181,0,0
UENR7180,0,0
UENR7179,0,0
UENR7178,0,0
UENR7177,0,0
UENR7176,0,0
UENR7175,0,0
UENR7174,0,0
UENR7173,0,0
UENR7172,0,0
UENR7171,0,0
UENR7170,0,0
UENR7169,0,0
UENR7168,0,0
UENR7167,0,0
UENR7166,0,0
UENR7165,0,0
UENR7164,0,0
UENR7163,0,0
UENR7162,0,0
UENR7161,0,0
UENR7160,0,0
UENR7159,0,0
UENR7158,0,0
UENR7157,0,0
UENR7156,0,0
UENR7155,0,0
UENR7154,0,0
UENR7153,0,0
UENR7152,0,0
UENR7151,0,0
UENR7150,0,0
UENR7149,0,0
UENR7148,0,0
UENR7147,0,0
UENR7146,0,0
UENR7145,0,0
UENR7144,0,0
UENR7143,0,0
UENR7142,0,0
UENR7141,0,0
UENR7140,0,0
UENR7139,0,0
UENR7138,0,0
UENR7137,0,0
UENR7136,0,0
UENR7135,0,0
UENR7134,0,0
UENR7133,0,0
UENR7132,0,0
UENR7131,0,0
UENR7130,0,0
UENR7129,0,0
UENR7128,0,0
UENR7127,0,0
UENR7126,0,0
UENR7125,0,0
UENR7124,0,0
UENR7123,0,0
UENR7122,0,0
UENR7121,0,0
UENR7120,0,0
UENR7119,0,0
UENR7118,0,0
UENR7117,0,0
UENR7116,0,0
UENR7115,0,0
UENR7114,0,0
UENR7113,0,0
UENR7112,0,0
UENR7111,0,0
UENR7110,0,0
UENR7109,0,0
UENR7108,0,0
UENR7107,0,0
UENR7106,0,0
UENR7105,0,0
UENR7104,0,0
UENR7103,0,0
UENR7102,0,0
UENR7101,0,0
UENR7100,0,0
UENR7099,0,0
UENR7098,0,0
UENR7097,0,0
UENR7096,0,0
UENR7095,0,0
UENR7094,0,0
UENR7093,0,0
UENR7092,0,0
UENR7091,0,0
UENR7090,0,0
UENR7089,0,0
UENR7088,0,0
UENR7087,0,0
UENR7086,0,0
UENR7085,0,0
UENR7084,0,0
UENR7083,0,0
UENR7082,0,0
UENR7081,0,0
UENR7080,0,0
UENR7079,0,0
UENR7078,0,0
UENR7077,0,0
UENR7076,0,0
UENR7075,0,0
UENR7074,0,0
UENR7073,0,0
UENR7072,0,0
UENR7071,0,0
UENR7070,0,0
UENR7069,0,0
UENR7068,0,0
UENR7067,0,0
UENR7066,0,0
UENR7065,0,0
UENR7064,0,0
UENR7063,0,0
UENR7062,0,0
UENR7061,0,0
UENR7060,0,0
UENR7059,0,0
UENR7058,0,0
UENR7057,0,0
UENR7056,0,0
UENR7055,0,0
UENR7054,0,0
UENR7053,0,0
UENR7052,0,0
UENR7051,0,0
UENR7050,0,0
UENR7049,0,0
UENR7048,0,0
UENR7047,0,0
UENR7046,0,0
UENR7045,0,0
UENR7044,0,0
UENR7043,0,0
UENR7042,0,0
UENR7041,0,0
UENR7040,0,0
UENR7039,0,0
UENR7038,0,0
UENR7037,0,0
UENR7036,0,0
UENR7035,0,0
UENR7034,0,0
UENR7033,0,0
UENR7032,0,0
UENR7031,0,0
UENR7030,0,0
UENR7029,0,0
UENR7028,0,0
UENR7027,0,0
UENR7026,0,0
UENR7025,0,0
UENR7024,0,0
UENR7023,0,0
UENR7022,0,0
UENR7021,0,0
UENR7020,0,0
UENR7019,0,0
UENR7018,0,0
UENR7017,0,0
UENR7016,0,0
UENR7015,0,0
UENR7014,0,0
UENR7013,0,0
UENR7012,0,0
UENR7011,0,0
UENR7010,0,0
UENR7009,0,0
UENR7008,0,0
UENR7007,0,0
UENR7006,0,0
UENR7005,0,0
UENR7004,0,0
UENR7003,0,0
UENR7002,0,0
UENR7001,0,0
UENR7000,0,0
UENR6999,0,0
UENR6998,0,0
UENR6997,0,0
UENR6996,0,0
UENR6995,0,0
UENR6994,0,0
UENR6993,0,0
UENR6992,0,0
UENR6991,0,0
UENR6990,0,0
UENR6989,0,0
UENR6988,0,0
UENR6987,0,0
UENR6986,0,0
UENR6985,0,0
UENR6984,0,0
UENR6983,0,0
UENR6982,0,0
UENR6981,0,0
UENR6980,0,0
UENR6979,0,0
UENR6978,0,0
UENR6977,0,0
UENR6976,0,0
UENR6975,0,0
UENR6974,0,0
UENR6973,0,0
UENR6972,0,0
UENR6971,0,0
UENR6970,0,0
UENR6969,0,0
UENR6968,0,0
UENR6967,0,0
UENR6966,0,0
UENR6965,0,0
UENR6964,0,0
UENR6963,0,0
UENR6962,0,0
UENR6961,0,0
UENR6960,0,0
UENR6959,0,0
UENR6958,0,0
UENR6957,0,0
UENR6956,0,0
UENR6955,0,0
UENR6954,0,0
UENR6953,0,0
UENR6952,0,0
UENR6951,0,0
UENR6950,0,0
UENR6949,0,0
UENR6948,0,0
UENR6947,0,0
UENR6946,0,0
UENR6945,0,0
UENR6944,0,0
UENR6943,0,0
UENR6942,0,0
UENR6941,0,0
UENR6940,0,0
UENR6939,0,0
UENR6938,0,0
UENR6937,0,0
UENR6936,0,0
UENR6935,0,0
UENR6934,0,0
UENR6933,0,0
UENR6932,0,0
UENR6931,0,0
UENR6930,0,0
UENR6929,0,0
UENR6928,0,0
UENR6927,0,0
UENR6926,0,0
UENR6925,0,0
UENR6924,0,0
UENR6923,0,0
UENR6922,0,0
UENR6921,0,0
UENR6920,0,0
UENR6919,0,0
UENR6918,0,0
UENR6917,0,0
UENR6916,0,0
UENR6915,0,0
UENR6914,0,0
UENR6913,0,0
UENR6912,0,0
UENR6911,0,0
UENR6910,0,0
UENR6909,0,0
UENR6908,0,0
UENR6907,0,0
UENR6906,0,0
UENR6905,0,0
UENR6904,0,0
UENR6903,0,0
UENR6902,0,0
UENR6901,0,0
UENR6900,0,0
UENR6899,0,0
UENR6898,0,0
UENR6897,0,0
UENR6896,0,0
UENR6895,0,0
UENR6894,0,0
UENR6893,0,0
UENR6892,0,0
UENR6891,0,0
UENR6890,0,0
UENR6889,0,0
UENR6888,0,0
UENR6887,0,0
UENR6886,0,0
UENR6885,0,0
UENR6884,0,0
UENR6883,0,0
UENR6882,0,0
UENR6881,0,0
UENR6880,0,0
UENR6879,0,0
UENR6878,0,0
UENR6877,0,0
UENR6876,0,0
UENR6875,0,0
UENR6874,0,0
UENR6873,0,0
UENR6872,0,0
UENR6871,0,0
UENR6870,0,0
UENR6869,0,0
UENR6868,0,0
UENR6867,0,0
UENR6866,0,0
UENR6865,0,0
UENR6864,0,0
UENR6863,0,0
UENR6862,0,0
UENR6861,0,0
UENR6860,0,0
UENR6859,0,0
UENR6858,0,0
UENR6857,0,0
UENR6856,0,0
UENR6855,0,0
UENR6854,0,0
UENR6853,0,0
UENR6852,0,0
UENR6851,0,0
UENR6850,0,0
UENR6849,0,0
UENR6848,0,0
UENR6847,0,0
UENR6846,0,0
UENR6845,0,0
UENR6844,0,0
UENR6843,0,0
UENR6842,0,0
UENR6841,0,0
UENR6840,0,0
UENR6839,0,0
UENR6838,0,0
UENR6837,0,0
UENR6836,0,0
UENR6835,0,0
UENR6834,0,0
UENR6833,0,0
UENR6832,0,0
UENR6831,0,0
UENR6830,0,0
UENR6829,0,0
UENR6828,0,0
UENR6827,0,0
UENR6826,0,0
UENR6825,0,0
UENR6824,0,0
UENR6823,0,0
UENR6822,0,0
UENR6821,0,0
UENR6820,0,0
UENR6819,0,0
UENR6818,0,0
UENR6817,0,0
UENR6816,0,0
UENR6815,0,0
UENR6814,0,0
UENR6813,0,0
UENR6812,0,0
UENR6811,0,0
UENR6810,0,0
UENR6809,0,0
UENR6808,0,0
UENR6807,0,0
UENR6806,0,0
UENR6805,0,0
UENR6804,0,0
UENR6803,0,0
UENR6802,0,0
UENR6801,0,0
UENR6800,0,0
UENR6799,0,0
UENR6798,0,0
UENR6797,0,0
UENR6796,0,0
UENR6795,0,0
UENR6794,0,0
UENR6793,0,0
UENR6792,0,0
UENR6791,0,0
UENR6790,0,0
UENR6789,0,0
UENR6788,0,0
UENR6787,0,0
UENR6786,0,0
UENR6785,0,0
UENR6784,0,0
UENR6783,0,0
UENR6782,0,0
UENR6781,0,0
UENR6780,0,0
UENR6779,0,0
UENR6778,0,0
UENR6777,0,0
UENR6776,0,0
UENR6775,0,0
UENR6774,0,0
UENR6773,0,0
UENR6772,0,0
UENR6771,0,0
UENR6770,0,0
UENR6769,0,0
UENR6768,0,0
UENR6767,0,0
UENR6766,0,0
UENR6765,0,0
UENR6764,0,0
UENR6763,0,0
UENR6762,0,0
UENR6761,0,0
UENR6760,0,0
UENR6759,0,0
UENR6758,0,0
UENR6757,0,0
UENR6756,0,0
UENR6755,0,0
UENR6754,0,0
UENR6753,0,0
UENR6752,0,0
UENR6751,0,0
UENR6750,0,0
UENR6749,0,0
UENR6748,0,0
UENR6747,0,0
UENR6746,0,0
UENR6745,0,0
UENR6744,0,0
UENR6743,0,0
UENR6742,0,0
UENR6741,0,0
UENR6740,0,0
UENR6739,0,0
UENR6738,0,0
UENR6737,0,0
UENR6736,0,0
UENR6735,0,0
UENR6734,0,0
UENR6733,0,0
UENR6732,0,0
UENR6731,0,0
UENR6730,0,0
UENR6729,0,0
UENR6728,0,0
UENR6727,0,0
UENR6726,0,0
UENR6725,0,0
UENR6724,0,0
UENR6723,0,0
UENR6722,0,0
UENR6721,0,0
UENR6720,0,0
UENR6719,0,0
UENR6718,0,0
UENR6717,0,0
UENR6716,0,0
UENR6715,0,0
UENR6714,0,0
UENR6713,0,0
UENR6712,0,0
UENR6711,0,0
UENR6710,0,0
UENR6709,0,0
UENR6708,0,0
UENR6707,0,0
UENR6706,0,0
UENR6705,0,0
UENR6704,0,0
UENR6703,0,0
UENR6702,0,0
UENR6701,0,0
UENR6700,0,0
UENR6699,0,0
UENR6698,0,0
UENR6697,0,0
UENR6696,0,0
UENR6695,0,0
UENR6694,0,0
UENR6693,0,0
UENR6692,0,0
UENR6691,0,0
UENR6690,0,0
UENR6689,0,0
UENR6688,0,0
UENR6687,0,0
UENR6686,0,0
UENR6685,0,0
UENR6684,0,0
UENR6683,0,0
UENR6682,0,0
UENR6681,0,0
UENR6680,0,0
UENR6679,0,0
UENR6678,0,0
UENR6677,0,0
UENR6676,0,0
UENR6675,0,0
UENR6674,0,0
UENR6673,0,0
UENR6672,0,0
UENR6671,0,0
UENR6670,0,0
UENR6669,0,0
UENR6668,0,0
UENR6667,0,0
UENR6666,0,0
UENR6665,0,0
UENR6664,0,0
UENR6663,0,0
UENR6662,0,0
UENR6661,0,0
UENR6660,0,0
UENR6659,0,0
UENR6658,0,0
UENR6657,0,0
UENR6656,0,0
UENR6655,0,0
UENR6654,0,0
UENR6653,0,0
UENR6652,0,0
UENR6651,0,0
UENR6650,0,0
UENR6649,0,0
UENR6648,0,0
UENR6647,0,0
UENR6646,0,0
UENR6645,0,0
UENR6644,0,0
UENR6643,0,0
UENR6642,0,0
UENR6641,0,0
UENR6640,0,0
UENR6639,0,0
UENR6638,0,0
UENR6637,0,0
UENR6636,0,0
UENR6635,0,0
UENR6634,0,0
UENR6633,0,0
UENR6632,0,0
UENR6631,0,0
UENR6630,0,0
UENR6629,0,0
UENR6628,0,0
UENR6627,0,0
UENR6626,0,0
UENR6625,0,0
UENR6624,0,0
UENR6623,0,0
UENR6622,0,0
UENR6621,0,0
UENR6620,0,0
UENR6619,0,0
UENR6618,0,0
UENR6617,0,0
UENR6616,0,0
UENR6615,0,0
UENR6614,0,0
UENR6613,0,0
UENR6612,0,0
UENR6611,0,0
UENR6610,0,0
UENR6609,0,0
UENR6608,0,0
UENR6607,0,0
UENR6606,0,0
UENR6605,0,0
UENR6604,0,0
UENR6603,0,0
UENR6602,0,0
UENR6601,0,0
UENR6600,0,0
UENR6599,0,0
UENR6598,0,0
UENR6597,0,0
UENR6596,0,0
UENR6595,0,0
UENR6594,0,0
UENR6593,0,0
UENR6592,0,0
UENR6591,0,0
UENR6590,0,0
UENR6589,0,0
UENR6588,0,0
UENR6587,0,0
UENR6586,0,0
UENR6585,0,0
UENR6584,0,0
UENR6583,0,0
UENR6582,0,0
UENR6581,0,0
UENR6580,0,0
UENR6579,0,0
UENR6578,0,0
UENR6577,0,0
UENR6576,0,0
UENR6575,0,0
UENR6574,0,0
UENR6573,0,0
UENR6572,0,0
UENR6571,0,0
UENR6570,0,0
UENR6569,0,0
UENR6568,0,0
UENR6567,0,0
UENR6566,0,0
UENR6565,0,0
UENR6564,0,0
UENR6563,0,0
UENR6562,0,0
UENR6561,0,0
UENR6560,0,0
UENR6559,0,0
UENR6558,0,0
UENR6557,0,0
UENR6556,0,0
UENR6555,0,0
UENR6554,0,0
UENR6553,0,0
UENR6552,0,0
UENR6551,0,0
UENR6550,0,0
UENR6549,0,0
UENR6548,0,0
UENR6547,0,0
UENR6546,0,0
UENR6545,0,0
UENR6544,0,0
UENR6543,0,0
UENR6542,0,0
UENR6541,0,0
UENR6540,0,0
UENR6539,0,0
UENR6538,0,0
UENR6537,0,0
UENR6536,0,0
UENR6535,0,0
UENR6534,0,0
UENR6533,0,0
UENR6532,0,0
UENR6531,0,0
UENR6530,0,0
UENR6529,0,0
UENR6528,0,0
UENR6527,0,0
UENR6526,0,0
UENR6525,0,0
UENR6524,0,0
UENR6523,0,0
UENR6522,0,0
UENR6521,0,0
UENR6520,0,0
UENR6519,0,0
UENR6518,0,0
UENR6517,0,0
UENR6516,0,0
UENR6515,0,0
UENR6514,0,0
UENR6513,0,0
UENR6512,0,0
UENR6511,0,0
UENR6510,0,0
UENR6509,0,0
UENR6508,0,0
UENR6507,0,0
UENR6506,0,0
UENR6505,0,0
UENR6504,0,0
UENR6503,0,0
UENR6502,0,0
UENR6501,0,0
UENR6500,0,0
UENR6499,0,0
UENR6498,0,0
UENR6497,0,0
UENR6496,0,0
UENR6495,0,0
UENR6494,0,0
UENR6493,0,0
UENR6492,0,0
UENR6491,0,0
UENR6490,0,0
UENR6489,0,0
UENR6488,0,0
UENR6487,0,0
UENR6486,0,0
UENR6485,0,0
UENR6484,0,0
UENR6483,0,0
UENR6482,0,0
UENR6481,0,0
UENR6480,0,0
UENR6479,0,0
UENR6478,0,0
UENR6477,0,0
UENR6476,0,0
UENR6475,0,0
UENR6474,0,0
UENR6473,0,0
UENR6472,0,0
UENR6471,0,0
UENR6470,0,0
UENR6469,0,0
UENR6468,0,0
UENR6467,0,0
UENR6466,0,0
UENR6465,0,0
UENR6464,0,0
UENR6463,0,0
UENR6462,0,0
UENR6461,0,0
UENR6460,0,0
UENR6459,0,0
UENR6458,0,0
UENR6457,0,0
UENR6456,0,0
UENR6455,0,0
UENR6454,0,0
UENR6453,0,0
UENR6452,0,0
UENR6451,0,0
UENR6450,0,0
UENR6449,0,0
UENR6448,0,0
UENR6447,0,0
UENR6446,0,0
UENR6445,0,0
UENR6444,0,0
UENR6443,0,0
UENR6442,0,0
UENR6441,0,0
UENR6440,0,0
UENR6439,0,0
UENR6438,0,0
UENR6437,0,0
UENR6436,0,0
UENR6435,0,0
UENR6434,0,0
UENR6433,0,0
UENR6432,0,0
UENR6431,0,0
UENR6430,0,0
UENR6429,0,0
UENR6428,0,0
UENR6427,0,0
UENR6426,0,0
UENR6425,0,0
UENR6424,0,0
UENR6423,0,0
UENR6422,0,0
UENR6421,0,0
UENR6420,0,0
UENR6419,0,0
UENR6418,0,0
UENR6417,0,0
UENR6416,0,0
UENR6415,0,0
UENR6414,0,0
UENR6413,0,0
UENR6412,0,0
UENR6411,0,0
UENR6410,0,0
UENR6409,0,0
UENR6408,0,0
UENR6407,0,0
UENR6406,0,0
UENR6405,0,0
UENR6404,0,0
UENR6403,0,0
UENR6402,0,0
UENR6401,0,0
UENR6400,0,0
UENR6399,0,0
UENR6398,0,0
UENR6397,0,0
UENR6396,0,0
UENR6395,0,0
UENR6394,0,0
UENR6393,0,0
UENR6392,0,0
UENR6391,0,0
UENR6390,0,0
UENR6389,0,0
UENR6388,0,0
UENR6387,0,0
UENR6386,0,0
UENR6385,0,0
UENR6384,0,0
UENR6383,0,0
UENR6382,0,0
UENR6381,0,0
UENR6380,0,0
UENR6379,0,0
UENR6378,0,0
UENR6377,0,0
UENR6376,0,0
UENR6375,0,0
UENR6374,0,0
UENR6373,0,0
UENR6372,0,0
UENR6371,0,0
UENR6370,0,0
UENR6369,0,0
UENR6368,0,0
UENR6367,0,0
UENR6366,0,0
UENR6365,0,0
UENR6364,0,0
UENR6363,0,0
UENR6362,0,0
UENR6361,0,0
UENR6360,0,0
UENR6359,0,0
UENR6358,0,0
UENR6357,0,0
UENR6356,0,0
